p,mode,seed,video_id,precision,recall,f1,tp,fp,fn,n_pred_events,mean_score,std_score,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,total_tp,total_fp,total_fn
0.5,naive_zero,8,V8,0.75,0.42857142857142855,0.5454545454545454,3.0,1.0,4.0,4,0.14911650589978614,0.11255733481901767,,,,,,,,,
0.5,naive_zero,8,V9,0.5,0.25,0.3333333333333333,1.0,1.0,3.0,2,0.11410210102639848,0.0927327326086159,,,,,,,,,
0.5,naive_zero,8,V10,0.4,1.0,0.5714285714285715,2.0,3.0,0.0,5,0.12236233169113782,0.0994709613918336,,,,,,,,,
0.5,naive_zero,8,__MICRO_MACRO__,0.5226390685640362,0.426610348468849,0.4697674418604651,404.0,369.0,543.0,,,,0.5226390685640362,0.426610348468849,0.4697674418604651,0.645259217043358,0.42215062667402725,0.45603273159730745,404.0,369.0,543.0
0.5,naive_zero,9,V1,0.975,0.2549019607843137,0.4041450777202072,39.0,1.0,114.0,40,0.16268103712364662,0.10964556461063964,,,,,,,,,
0.5,naive_zero,9,V2,1.0,0.4444444444444444,0.6153846153846153,4.0,0.0,5.0,4,0.16830216953859461,0.11743952433450552,,,,,,,,,
0.5,naive_zero,9,V3,0.375,0.07142857142857142,0.12,3.0,5.0,39.0,8,0.16564284676979305,0.11502175616770699,,,,,,,,,
0.5,naive_zero,9,V4,0.42857142857142855,0.5,0.4615384615384615,6.0,8.0,6.0,14,0.1643272797059976,0.10968349929438916,,,,,,,,,
0.5,naive_zero,9,V5,0.9,0.32142857142857145,0.4736842105263158,9.0,1.0,19.0,10,0.13269137471919198,0.10839189325466889,,,,,,,,,
0.5,naive_zero,9,V6,0.49632892804698975,0.49343065693430654,0.4948755490483162,338.0,343.0,347.0,681,0.08205982278038293,0.08537707639626725,,,,,,,,,
0.5,naive_zero,9,V7,0.4,0.4,0.4000000000000001,2.0,3.0,3.0,5,0.1606818491752728,0.12118018301474193,,,,,,,,,
0.5,naive_zero,9,V8,0.75,0.42857142857142855,0.5454545454545454,3.0,1.0,4.0,4,0.15615579482601125,0.1112993668281388,,,,,,,,,
0.5,naive_zero,9,V9,0.5,0.25,0.3333333333333333,1.0,1.0,3.0,2,0.11403065330655773,0.09200091688920002,,,,,,,,,
0.5,naive_zero,9,V10,0.4,1.0,0.5714285714285715,2.0,3.0,0.0,5,0.12946827481854045,0.10336434361422688,,,,,,,,,
0.5,naive_zero,9,__MICRO_MACRO__,0.5265200517464425,0.4297782470960929,0.47325581395348837,407.0,366.0,540.0,,,,0.5265200517464425,0.4297782470960929,0.47325581395348837,0.6224900356618418,0.4164205633591636,0.44198443644343666,407.0,366.0,540.0
